Last,First,Team,RateAssist,RateCDefence,RateClearing,RateCoincidentalMinor,RateCRank,RateCShotPct,RateCShotPlus,RateFaceoff,RateFight,RateForechecking,RateGameFatigue,RateGameMisconduct,RateGRank,RateGrossMisconduct,RateHiddenGoalScored,RateHiddenSaveClear,RateHiddenSaveFaceoff,RateHiddenSaveRebound,RateHiddenShotDefender,RateHiddenShotDeflected,RateHiddenShotOnGoal,RateHiddenShotWide,RateInactive,RateInjuryFactor,RateIntimidation,RateLDDefence,RateLDRank,RateLDShotPct,RateLDShotPlus,RateLWDefense,RateLWRank,RateLWShotPct,RateLWShotPlus,RateMajor,RateMatch,RateMinor,RateMisconduct,RatePassing,RatePenaltyKilling,RatePhysical,RatePosition,RateRDDefence,RateRDRank,RankRDShotPct,RateRDShotPlus,RateRock,RateRookie,RateRwDefence,RateRWRank,RateRWShotPct,RateRWShotPlus,RateSDefence,RateShiftFatigue,RateShotBlocking,RateSkating,RateSpeed,RateSShotPct,RateSShotPlus,RealAssists,RealBlockedShots,RealCornersLost,RealCornersWon,RealCurrentPointStreak,RealEmptyNetGoals,RealFaceoffsLost,RealFaceoffsWon,RealFightsLost,RealFightsTied,RealFightsWon,RealGAA,RealGamesPlayed,RealGameTyingGoals,RealGameWinningGoals,RealGoals,RealGoalsAgainst,RealHits,RealLongestPointStreak,RealLosses,RealMinutes,RealPassesCompleted,RealPassesIncomplete,RealPenaltyMinutes,RealPlusMinus,RealPoints,RealPowerplayGoals,RealSavePct,RealSaves,RealShorthandedGoals,RealShotsOnGoal,RealShutouts,RealTies,RealWins,SimAssists,SimAssistsLastGame,SimBlockedShots,SimCoincidentalMinors,SimCornersLost,SimCornersWon,SimCurrentPointStreak,SimDaysInjured,SimEmptyNetGoals,SimFaceoffsLost,SimFaceoffsWon,SimFights,SimFightsLost,SimFightsTied,SimFightsWon,SimGAA,SimGameMisconducts,SimGamesPlayed,SimGameTyingGoals,SimGameWinningGoals,SimGoals,SimGoalsAgainst,SimGoalsLastGame,SimGrossMisconducts,SimHits,SimLongestPointStreak,SimLosses,SimMajors,SimMatches,SimMinors,SimMinutes,SimMisconducts,SimPassesCompleted,SimPassesIncomplete,SimPenaltiesInMinutes,SimPlusMinus,SimPoints,SimPowerPlayGoals,SimSavePct,SimSaves,SimShorthandedGoals,SimShotsOnGoal,SimShutouts,SimTies,SimWins,Unused1,Unused2,Unused3,Unused4,Unused5,Unused6
Ranta,Sampo,COL,0,0,0,0,,0,0,1,0,1,660,0,,0,86,3,0,10,36,16,30,17,0,72,1,0,,0,0,2,1,0,0,0,0,1,0,1,0,3,LW,0,,0,0,0,Y,2,2,0,0,0,90,1,2,3,0,0,0,6,0,0,0,0,2,2,0,0,0,0,10,0,0,0,0,9,0,0,109,0,0,2,-4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Merkley,Ryan,SJS,33,0,1,1,,0,0,0,0,0,930,0,,0,86,3,0,10,26,13,48,12,0,43,1,0,,0,0,0,,0,0,0,0,1,0,3,0,1,RD,1,1,6,2,0,Y,0,,0,0,0,120,0,3,3,6,2,5,22,0,0,0,0,0,0,0,0,0,0,39,0,0,1,0,12,0,0,600,0,0,8,-10,6,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Hayton,Barrett,ARI,6,3,0,1,1,24,64,3,0,2,960,0,,0,86,3,0,10,39,15,27,18,0,22,2,0,,0,0,0,,0,0,0,0,1,0,3,0,3,C,0,,0,0,0,N,0,,0,0,0,90,0,3,4,24,64,14,33,0,0,0,0,447,415,0,0,0,0,60,0,1,10,0,84,0,0,967,0,0,20,-8,24,2,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
McBain,Jack,ARI,3,2,0,5,1,31,51,0,0,1,855,0,,0,86,3,0,10,38,17,28,16,0,72,2,0,,0,0,2,2,31,51,0,0,1,0,2,0,5,C,0,,0,0,1,Y,0,,0,0,0,90,2,2,3,31,51,1,9,0,0,0,0,68,35,0,0,0,0,10,0,0,2,0,33,0,0,142,0,0,6,-6,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Bahl,Kevin,NJD,33,0,2,0,,0,0,0,0,0,945,0,,0,86,3,0,10,26,13,44,16,0,65,3,2,1,13,99,0,,0,0,0,0,3,0,2,0,4,LD,0,,0,0,0,Y,0,,0,0,0,120,0,2,3,13,99,3,15,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,28,0,0,268,0,0,10,-6,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Fortier,Gabriel,TBL,0,0,0,0,,0,0,0,0,2,555,0,,0,86,3,0,10,16,7,69,7,0,72,2,0,,0,0,2,2,14,59,0,0,5,0,1,0,5,RW,0,,0,0,0,Y,2,1,14,59,0,90,1,2,3,14,59,0,5,0,0,0,0,0,1,0,0,0,0,10,0,0,1,0,24,0,0,93,0,0,4,-2,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Dobson,Noah,NYI,105,0,2,1,,0,0,0,0,0,1290,0,,0,86,3,0,10,0,0,117,0,0,2,3,0,,0,0,0,,0,0,0,0,1,0,4,0,2,RD,2,1,14,26,0,N,0,,0,0,0,120,1,4,4,14,26,38,154,0,0,0,0,0,0,0,0,0,0,80,0,4,13,0,78,0,0,1717,0,0,18,-3,51,3,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Groulx,B.O.,ANA,31,2,0,0,1,12,31,2,0,2,660,0,,0,86,3,0,10,22,12,58,7,0,64,1,0,,0,0,0,,0,0,0,0,1,0,2,0,2,C,0,,0,0,0,Y,0,,0,0,0,90,0,3,3,12,31,2,6,0,0,0,0,45,38,0,0,0,0,18,0,0,1,0,19,0,0,198,0,0,2,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
A.Boqvist,Adam,CBJ,17,0,2,0,,0,0,0,0,0,1020,0,,0,86,3,0,10,33,14,38,14,0,30,1,0,,0,0,0,,0,0,0,0,1,0,3,0,2,RD,1,1,34,93,0,N,0,,0,0,0,120,0,4,4,34,93,11,47,0,0,0,0,0,0,0,0,0,0,52,0,1,11,0,26,0,0,886,0,0,12,-11,22,3,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Sandin,Rasmus,TOR,13,0,2,0,,0,0,0,0,0,1020,0,,0,86,3,0,10,33,20,29,17,0,31,1,2,1,22,42,0,,0,0,0,0,1,0,4,0,4,LD,0,,0,0,0,N,0,,0,0,0,120,0,4,3,22,42,11,39,0,0,0,0,0,0,0,0,0,0,51,0,3,5,0,88,0,0,865,0,0,4,9,16,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Lundkvist,Nils,NYR,2,0,1,0,,0,0,0,0,0,840,0,,0,86,3,0,10,22,13,57,7,0,57,1,0,,0,0,0,,0,0,0,0,0,0,3,0,3,RD,1,1,6,4,0,Y,0,,0,0,0,120,0,3,3,6,4,3,15,0,0,0,0,0,0,0,0,0,0,25,0,0,1,0,15,0,0,348,0,0,0,4,4,1,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
T.Smith,Ty,NJD,32,0,2,1,,0,0,0,0,0,1050,0,,0,86,3,0,10,27,20,37,15,0,16,1,2,1,13,61,0,,0,0,0,0,1,0,3,0,2,LD,0,,0,0,0,N,0,,0,0,0,120,0,4,4,13,61,15,73,0,0,0,0,0,0,0,0,0,0,66,0,0,5,0,45,0,0,1155,0,0,22,-26,20,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Addison,Calen,MIN,17,0,1,0,,0,0,0,0,0,825,0,,0,86,3,0,10,23,14,53,9,0,67,1,0,,0,0,0,,0,0,0,0,2,0,3,0,3,RD,2,1,24,99,0,Y,0,,0,0,0,120,0,3,3,24,99,2,6,0,0,0,0,0,0,0,0,0,0,15,0,0,2,0,12,0,0,207,0,0,2,-4,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Harris,Jordan,MTL,0,0,2,0,,0,0,0,0,0,975,0,,0,86,3,0,10,33,16,30,20,0,72,1,2,1,22,67,0,,0,0,0,0,9,0,2,0,2,LD,2,2,22,28,0,Y,0,,0,0,0,120,0,3,3,22,67,0,11,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,10,0,0,163,0,0,8,3,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Jenik,Jan,ARI,60,1,0,4,2,18,52,1,17,2,645,0,,0,86,3,0,10,9,5,84,1,0,69,2,0,,0,0,1,1,18,52,0,0,1,0,2,0,4,LW,0,,0,0,0,Y,1,2,18,52,0,90,0,3,3,18,52,1,4,0,0,0,0,11,8,0,1,0,0,13,0,1,2,0,25,0,0,139,0,0,11,-6,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Kuhlman,Karson,SEA,111,0,0,0,,0,0,0,0,3,795,0,,0,86,3,0,10,18,3,75,3,0,57,2,0,,0,0,0,,0,0,0,0,1,0,3,0,3,RW,0,,0,0,0,N,3,1,9,25,0,90,0,2,3,9,9,6,13,0,0,0,0,1,0,0,0,0,0,25,0,0,2,0,29,0,0,329,0,0,6,-2,8,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Kuhlman,Karson,BOS,1,0,0,0,,0,0,0,0,3,615,0,,0,86,3,0,10,29,12,49,9,0,63,2,0,,0,0,0,,0,0,0,0,0,0,3,0,3,RW,0,,0,0,0,N,3,1,9,16,0,90,0,2,3,9,9,1,7,0,0,0,0,1,0,0,0,0,0,19,0,0,1,0,42,0,0,194,0,0,0,0,2,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Lyubushkin,Ilya,ARI,36,0,4,3,,0,0,0,0,0,1095,0,,0,86,3,0,10,27,22,34,16,0,36,5,0,,0,0,0,,0,0,0,0,2,0,3,0,4,RD,3,1,0,0,0,N,0,,0,0,0,120,0,3,2,0,0,9,60,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,94,0,0,834,0,0,26,-6,9,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Lyubushkin,Ilya,TOR,2,0,4,0,,0,0,0,1,0,990,0,,0,86,3,0,10,33,22,22,22,0,51,5,0,,0,0,0,,0,0,0,0,4,0,3,0,4,RD,3,1,19,70,0,N,0,,0,0,0,120,0,3,2,19,70,4,32,0,0,0,0,0,0,0,1,0,0,31,0,0,2,0,93,0,0,511,0,0,25,4,6,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
N.Smith,Nathan,ARI,54,1,0,0,1,29,79,1,0,2,855,0,,0,86,3,0,10,25,12,52,10,0,72,2,0,,0,0,0,,0,0,0,0,1,0,3,0,4,C,0,,0,0,0,Y,0,,0,0,0,90,0,2,2,29,79,2,6,0,0,0,0,58,38,0,0,0,0,10,0,0,2,0,26,0,0,142,0,0,2,-1,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Dewar,Connor,MIN,13,3,0,5,2,9,23,2,3,2,600,999,,0,86,3,0,10,20,12,60,7,0,47,2,0,,0,0,3,1,9,23,0,0,1,0,2,0,3,LW,0,,0,0,0,Y,3,3,9,23,0,90,2,3,3,9,23,4,22,0,0,0,0,71,62,0,1,0,0,35,0,1,2,0,48,0,0,346,0,0,25,-4,6,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Jo.Slavin,Josiah,CHI,2,2,0,0,1,0,0,2,0,1,720,0,,0,86,3,0,10,38,15,27,19,0,67,1,0,,0,0,0,,0,0,0,0,1,0,2,0,2,C,0,,0,0,0,Y,0,,0,0,0,90,0,2,3,0,0,1,4,0,0,0,0,38,29,0,0,0,0,15,0,0,0,0,12,0,0,180,0,0,4,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Romanov,Alexander,MTL,2,0,4,1,,0,0,0,2,0,1230,0,,0,86,3,0,10,36,16,33,14,0,3,5,4,1,6,2,0,,0,0,0,0,1,999,3,0,5,LD,0,,0,0,0,N,0,,0,0,0,120,1,4,3,6,2,10,144,0,0,0,0,0,0,0,3,0,0,79,0,0,3,0,227,0,0,1611,0,0,53,-9,13,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Ylonen,Jesse,MTL,243,0,0,0,,0,0,0,0,1,690,0,,0,86,3,0,10,22,13,59,5,0,68,1,0,,0,0,1,2,25,47,0,0,1,0,2,0,1,RW,0,,0,0,0,Y,1,1,25,47,0,90,0,3,3,25,47,3,4,0,0,0,0,0,0,0,0,0,0,14,0,0,2,0,5,0,0,162,0,0,2,2,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Perunovich,Scott,STL,97,0,1,3,,0,0,0,0,0,930,0,,0,86,3,0,10,28,18,37,16,0,63,1,2,1,0,0,0,,0,0,0,0,1,0,3,0,1,LD,2,2,0,0,0,Y,0,,0,0,0,120,0,3,3,0,0,6,12,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,5,0,0,294,0,0,8,2,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Weatherby,Jasper,SJS,24,2,0,3,1,22,74,3,0,2,675,0,,0,86,3,0,10,31,13,43,12,0,32,2,0,,0,0,0,,0,0,0,0,1,0,2,0,3,C,0,,0,0,0,Y,0,,0,0,0,90,1,2,3,22,74,6,24,0,0,0,0,168,173,0,0,0,0,50,0,0,5,0,52,0,0,562,0,0,18,-14,11,1,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Sharangovich,Yegor,NJD,33,0,0,1,,0,0,1,1,3,990,0,,0,86,3,0,10,26,9,54,10,0,6,1,0,,0,0,3,1,29,61,0,0,1,55,4,0,1,LW,0,,0,0,0,N,3,2,29,61,0,90,0,4,4,29,61,22,26,0,0,0,0,131,89,0,1,0,0,76,0,3,24,0,30,0,0,1255,0,0,23,-14,46,2,0,0,2,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Leonard,John,SJS,10,0,0,0,,0,0,0,0,2,675,0,,0,86,3,0,10,10,6,81,2,0,68,1,0,,0,0,2,1,8,20,0,0,0,0,2,0,2,LW,0,,0,0,0,N,2,2,8,20,0,90,1,2,3,8,20,1,8,0,0,0,0,1,1,0,0,0,0,14,0,0,1,0,13,0,0,158,0,0,0,-5,2,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Benoit,Simon,ANA,2,0,3,0,,0,0,0,3,0,840,0,,0,86,3,0,10,27,19,39,14,0,29,4,3,1,4,20,0,,0,0,0,0,1,0,2,0,5,LD,0,,0,0,0,Y,0,,0,0,0,120,0,2,2,4,20,4,39,0,0,0,0,0,0,0,2,0,0,53,0,0,1,0,168,0,0,747,0,0,22,-5,5,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
R.Johnson,Reese,CHI,29,2,0,0,1,8,23,3,7,3,630,0,,0,86,3,0,10,35,23,22,19,0,45,3,0,,0,0,0,,0,0,0,0,1,0,2,0,5,C,0,,0,0,0,Y,2,2,8,23,0,90,0,2,2,8,23,5,14,0,0,0,0,105,107,0,2,0,0,37,0,0,1,0,141,0,0,393,0,0,16,-13,6,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Zamula,Egor,PHI,0,0,1,0,,0,0,0,0,0,975,0,,0,86,3,0,10,36,26,12,25,0,72,1,1,2,0,0,0,,0,0,0,0,1,0,1,0,1,RD,1,1,0,0,0,Y,0,,0,0,0,120,2,2,2,0,0,0,19,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,163,0,0,4,-6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
L.O'Connor,Logan,COL,40,0,0,5,,0,0,0,1,4,840,0,,0,86,3,0,10,22,10,61,6,0,1,2,0,,0,0,0,,0,0,0,0,1,0,3,1,4,RW,0,,0,0,0,N,4,1,13,23,0,90,1,3,3,13,13,16,59,0,0,0,0,17,5,0,2,0,0,81,0,1,8,0,100,0,0,1124,0,0,38,10,24,0,0,0,1,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Hirose,Taro,DET,187,0,0,0,,0,0,0,0,1,645,0,,0,86,3,0,10,29,16,39,15,0,67,1,0,,0,0,1,1,20,35,0,0,1,0,3,0,2,LW,0,,0,0,0,N,0,,0,0,0,90,0,2,3,20,35,3,2,0,0,0,0,1,1,0,0,0,0,15,0,0,1,0,9,0,0,160,0,0,4,-5,4,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Snively,Joe,WSH,137,0,0,0,,0,0,0,0,1,690,0,,0,86,3,0,10,13,7,75,4,0,70,1,0,,0,0,2,1,38,80,0,0,1,0,3,0,1,LW,0,,0,0,1,Y,2,2,38,80,0,90,0,3,2,38,80,3,3,0,0,0,0,1,0,0,0,0,0,12,0,0,4,0,2,0,0,139,0,0,2,3,7,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Schueneman,Corey,MTL,35,0,1,0,,0,0,0,0,0,990,0,,0,86,3,0,10,23,11,56,9,0,58,2,1,1,13,99,0,,0,0,0,0,2,0,2,0,2,LD,1,2,13,52,0,N,0,,0,0,0,120,2,2,3,13,99,4,40,0,0,0,0,0,0,0,0,0,0,24,0,0,2,0,15,0,0,398,0,0,8,-5,6,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Sturm,Nico,MIN,9,3,0,0,1,25,66,3,0,3,690,0,,0,86,3,0,10,26,13,50,10,0,29,2,0,,0,0,0,,0,0,0,0,1,0,3,0,3,C,0,,0,0,0,N,0,,0,0,0,90,0,3,4,25,66,8,22,0,0,0,0,179,194,0,0,0,0,53,0,0,9,0,61,0,0,612,0,0,8,-5,17,1,0,0,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Sturm,Nico,COL,1,3,0,0,1,0,0,5,0,3,765,0,,0,86,3,0,10,34,16,37,12,0,61,2,0,,0,0,0,,0,0,0,0,1,0,3,0,3,C,0,,0,0,0,N,0,,0,0,0,90,0,3,4,0,0,3,7,0,0,0,0,98,118,0,0,0,0,21,0,0,0,0,38,0,0,269,0,0,6,-2,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Lizotte,Blake,LAK,33,4,0,3,1,22,47,3,0,3,735,0,,0,86,3,0,10,24,13,54,8,0,12,2,0,,0,0,0,,0,0,0,0,1,0,3,0,3,C,0,,0,0,0,N,0,,0,0,0,90,0,3,4,22,47,14,12,0,0,0,0,294,313,0,0,0,0,70,0,2,10,0,74,0,0,851,0,0,28,15,24,0,0,0,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Leason,Brett,WSH,8,0,0,0,,0,0,0,0,3,540,0,,0,86,3,0,10,18,10,64,7,0,46,2,0,,0,0,0,,0,0,0,0,1,0,2,0,2,RW,0,,0,0,0,Y,2,1,13,35,0,90,1,2,2,13,13,3,14,0,0,0,0,5,3,0,0,0,0,36,0,0,3,0,16,0,0,322,0,0,4,1,6,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Attard,Ronnie,PHI,7,0,2,0,,0,0,0,0,0,990,0,,0,86,3,0,10,29,19,38,13,0,67,1,0,,0,0,0,,0,0,0,0,2,0,2,0,5,RD,2,1,25,86,0,Y,0,,0,0,0,120,0,3,2,25,86,2,17,0,0,0,0,0,0,0,0,0,0,15,0,0,2,0,24,0,0,249,0,0,8,-2,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Krebs,Peyton,BUF,262,3,0,1,2,30,46,0,0,1,885,0,,0,86,3,0,10,35,13,35,16,0,34,1,0,,0,0,3,1,30,46,0,0,1,0,4,0,1,LW,0,,0,0,0,Y,0,,0,0,0,90,0,4,5,30,46,15,5,0,0,0,0,107,58,0,0,0,0,48,0,2,7,0,19,0,0,708,0,0,20,-20,22,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Krebs,Peyton,VGK,0,3,0,0,2,0,0,0,0,1,825,0,,0,86,3,0,10,30,17,39,13,0,73,1,0,,0,0,3,1,0,0,0,0,1,0,4,0,1,LW,0,,0,0,0,Y,0,,0,0,0,90,0,4,5,0,0,0,3,0,0,0,0,5,3,0,0,0,0,9,0,0,0,0,6,0,0,124,0,0,2,-6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Dach,Kirby,CHI,32,2,0,1,1,16,40,0,1,3,1080,0,,0,86,3,0,10,36,14,35,14,0,12,2,0,,0,0,0,,0,0,0,0,1,0,4,0,1,C,0,,0,0,0,N,0,,0,0,0,90,0,4,4,16,40,17,44,0,0,0,0,366,179,0,1,0,0,70,0,0,9,0,49,0,0,1263,0,0,43,-18,26,2,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
