Player,Age,Tm,Pos,GP,G,A,PTS,PlusMin,PIM,PS,G-EV,G-PP,G-SH,G-GW,A-EV,A-PP,A-SH,SOG,ShotPerc,TOI,ATOI,BLK,HIT,FOW,FOL,FOPerc,UID,season,CorsiFor,CorsiAgainst,CorsiForPerc,CorsiForPercRel,FenwickF,FenwickA,FenwickPerc,FenwickPercRel,TeamOnIceShootPerc,TeamOnIceSavePerc,ShootPercPlusSavePerc,OZoneStartPerc,DZoneStartPerc,ATOIEV,TakeAways,GiveAways,EPlusMin,ShotAttempts,ShotThruPerc,GoalsCreated,GPerGame,APerGame,PtsPerGame,GoalsCreatedPerGame,SOGPerGameAdjusted,GAdjusted,AAdjusted,PtsAdjusted,GCAdjusted,TotGF,TotPPGF,TotGA,TotPPGA,XGF,XGA,XPlusMin,OPS,DPS,TotPS,ShootoutMiss,ShiftLength,CorsiForRelES,GFPer60,GAPer60,ATOIPP,PPCorsiPercRel,PPGFPer60,PPGAPer60,ATOISH,CorsiForRelSH,SHFPPer60,SHGAPer60
Evan Rodrigues,27,PIT,C,35,7,7,14,-3,6,1.1,5,2,0,1,7,0,0,65,10.8,494,14:06,10,21,54,74,42.2,rodriev01,20-21,347,345,50.1,-0.7,262,264,49.8,-1.2,8.1,90.8,98.9,54.4,45.6,12:26,15,15,-2.1,110.0,59.1,6,0.2,0.2,0.4,0.16,1.86,11,10,21,9,20,4,21,2,16.6,18.7,-2.1,0.8,0.3,1.1,,0:40,-0.7,2.2,2.5,1:04,-5.3,6.2,1.6,0:35,-1.6,0.0,6.0
Alexander Romanov,21,MTL,D,54,1,5,6,1,21,1.6,1,0,0,0,4,1,0,71,1.4,932,17:15,60,138,0,0,,romanal01,20-21,817,686,54.4,0.0,568,512,52.6,-1.2,8.7,89.9,98.6,59.3,40.8,15:37,8,49,5.3,191.0,37.2,2,0.02,0.09,0.11,0.04,1.31,2,7,9,3,40,3,43,7,34.6,29.3,5.3,-0.4,2.0,1.6,,1:00,0.0,2.5,2.6,0:44,3.2,4.3,0.0,0:50,-1.2,2.6,9.1
Kevin Rooney,27,NYR,C,54,8,6,14,0,54,1.1,6,0,2,0,6,0,0,62,12.9,667,12:21,35,110,197,241,45.0,rooneke01,20-21,393,505,43.8,-3.4,298,376,44.2,-3.6,8.7,91.7,100.4,40.8,59.2,10:23,11,13,-0.8,91.0,68.1,6,0.15,0.11,0.26,0.11,1.15,12,9,21,9,22,0,35,13,21.1,21.9,-0.8,0.4,0.7,1.1,,0:37,-3.4,2.1,2.2,0:05,-28.8,0.0,11.7,1:51,-4.4,1.2,7.7
Jack Roslovic,24,CBJ,C,48,12,22,34,-11,14,3.0,8,4,0,1,16,6,0,85,14.1,811,16:54,22,34,232,361,39.1,rosloja01,20-21,613,651,48.5,2.7,462,498,48.1,1.3,9.8,89.4,99.1,64.8,35.2,14:60,19,37,-3.6,130.0,65.4,12,0.25,0.46,0.71,0.25,1.77,18,33,51,19,44,12,41,0,24.9,28.5,-3.6,2.4,0.6,3.0,1.0,0:39,2.7,2.7,3.3,1:51,-1.8,8.1,0.7,0:02,23.3,0.0,0.0
Antoine Roussel,31,VAN,LW,35,1,3,4,4,37,0.1,1,0,0,0,2,0,1,28,3.6,403,11:30,18,63,2,2,50.0,roussan01,20-21,284,301,48.5,1.2,210,216,49.3,1.8,5.8,96.0,101.8,37.2,62.8,9:27,9,14,-2.4,49.0,57.1,1,0.03,0.09,0.11,0.04,0.8,2,5,7,2,11,0,12,6,13.0,15.4,-2.4,-0.6,0.6,0.1,,0:28,1.2,1.6,1.1,0:01,,0.0,0.0,2:00,6.7,1.7,5.1
Carter Rowney,31,ANA,RW,19,0,6,6,-2,2,0.2,0,0,0,0,6,0,0,10,0.0,271,14:17,21,45,8,6,57.1,rowneca01,20-21,152,214,41.5,-10.0,113,154,42.3,-9.3,8.6,90.3,99.0,29.5,70.5,11:36,8,3,-2.0,18.0,55.6,2,0.0,0.32,0.32,0.09,0.53,0,9,9,2,7,0,12,3,5.6,7.5,-2.0,-0.1,0.3,0.2,,0:36,-10.0,1.9,2.4,0:02,,0.0,0.0,2:34,-8.2,0.0,3.6
Matt Roy,25,LAK,D,44,2,8,10,0,8,2.5,2,0,0,0,6,1,1,57,3.5,847,19:15,67,61,0,0,,royma04,20-21,595,710,45.6,-3.5,441,545,44.7,-4.8,8.5,92.9,101.5,48.3,51.7,16:52,4,25,-9.6,146.0,39.0,3,0.05,0.18,0.23,0.07,1.3,3,12,15,5,30,2,32,5,23.7,33.2,-9.6,0.2,2.3,2.5,,0:45,-3.5,2.2,2.2,0:25,-10.9,5.9,0.0,1:55,-1.4,0.7,3.5
Nicolas Roy,23,VEG,C,50,6,9,15,9,14,1.4,6,0,0,1,9,0,0,52,11.5,651,13:01,23,50,142,175,44.8,royni01,20-21,552,495,52.7,-1.3,396,356,52.7,-2.2,9.7,92.2,101.9,52.0,48.0,11:45,26,12,7.2,93.0,55.9,6,0.12,0.18,0.3,0.11,1.04,9,13,22,8,29,0,23,3,29.1,21.9,7.2,0.3,1.0,1.4,,0:37,-1.3,3.0,2.0,0:22,-6.9,0.0,0.0,0:49,1.8,0.0,4.2
Chad Ruhwedel,30,PIT,D,17,0,2,2,3,14,0.5,0,0,0,0,2,0,0,16,0.0,250,14:42,13,32,0,0,,ruhwech01,20-21,185,156,54.3,3.3,135,112,54.7,3.6,9.4,93.1,102.5,46.1,53.9,13:02,1,2,1.1,43.0,37.2,1,0.0,0.12,0.12,0.03,0.94,0,3,3,1,9,0,9,3,7.3,6.2,1.1,-0.1,0.6,0.5,,0:36,3.3,2.4,1.6,0:01,21.3,0.0,0.0,1:46,5.5,0.0,6.6
Arttu Ruotsalainen,23,BUF,F,17,5,1,6,-9,8,0.5,5,0,0,0,1,0,0,28,17.9,238,13:59,4,16,4,6,40.0,ruotsar01,20-21,182,233,43.9,-2.0,133,197,40.3,-5.7,8.0,88.7,96.7,43.9,56.1,12:52,4,5,-4.3,46.0,60.9,3,0.29,0.06,0.35,0.18,1.65,8,1,9,5,10,2,18,0,7.2,11.5,-4.3,0.5,0.0,0.5,,0:44,-2.0,2.2,4.7,1:06,-2.4,6.3,3.2,0:00,,,
Kris Russell,33,EDM,D,35,0,9,9,0,8,1.6,0,0,0,0,9,0,0,41,0.0,644,18:24,75,41,0,0,,russekr01,20-21,402,500,44.6,-4.5,288,345,45.5,-3.2,8.2,93.1,101.3,41.4,58.6,16:13,8,29,-3.7,88.0,46.6,2,0.0,0.26,0.26,0.07,1.17,0,13,13,4,17,0,23,6,15.7,19.4,-3.7,0.1,1.4,1.6,,0:40,-4.5,1.8,1.8,0:10,-24.6,0.0,0.0,1:58,-6.4,0.0,5.3
Patrick Russell,28,EDM,RW,8,0,2,2,0,0,0.1,0,0,0,0,2,0,0,12,0.0,85,10:38,0,13,1,3,25.0,russepa01,20-21,77,64,54.6,-0.8,61,43,58.7,2.8,6.8,90.6,97.4,45.7,54.3,10:36,2,3,-0.7,16.0,75.0,1,0.0,0.25,0.25,0.07,1.5,0,3,3,1,3,0,3,0,2.8,3.5,-0.7,0.0,0.1,0.1,,1:00,-0.8,2.1,2.1,0:02,12.2,0.0,0.0,0:00,,,
Bryan Rust,28,PIT,RW,56,22,20,42,9,18,4.8,16,6,0,6,15,5,0,154,14.3,1105,19:43,30,62,3,3,50.0,rustbr01,20-21,854,771,52.6,3.2,645,597,51.9,2.1,11.9,90.7,102.6,62.0,38.0,16:34,30,30,2.6,258.0,59.7,17,0.39,0.36,0.75,0.31,2.75,33,30,63,26,81,26,47,3,38.4,35.8,2.6,3.5,1.3,4.8,,0:47,3.2,3.6,2.7,2:47,6.2,9.9,1.1,0:21,-4.7,0.0,9.3
Jan Rutta,30,TBL,D,35,0,8,8,12,22,2.3,0,0,0,0,6,0,2,46,0.0,561,16:02,32,30,0,0,,ruttaja02,20-21,423,415,50.5,-0.1,322,313,50.7,-0.8,10.6,93.3,103.9,56.1,43.9,14:24,1,11,-1.2,103.0,44.7,2,0.0,0.23,0.23,0.06,1.31,0,12,12,3,28,1,21,6,19.3,20.5,-1.2,0.2,2.1,2.3,,0:39,-0.1,3.0,1.8,0:03,-37.7,12.4,0.0,1:27,3.2,2.3,6.9
Adam Ružička,21,CGY,C,3,0,1,1,2,4,0.1,0,0,0,0,1,0,0,3,0.0,32,10:45,0,1,14,15,48.3,ruzicad01,20-21,25,24,51.0,-7.0,16,17,48.5,-9.0,20.0,100.0,120.0,40.0,60.0,8:05,0,1,-0.8,8.0,37.5,0,0.0,0.33,0.33,0.09,1.0,0,2,2,1,2,0,0,0,1.0,1.9,-0.8,0.0,0.1,0.1,,0:32,-7.0,4.9,0.0,1:32,14.8,0.0,0.0,0:03,,0.0,0.0
Bobby Ryan,33,DET,LW,33,7,7,14,-14,27,0.9,6,1,0,0,5,2,0,73,9.6,506,15:19,17,31,5,11,31.3,ryanbo01,20-21,333,349,48.8,1.1,253,272,48.2,0.2,8.8,86.1,94.8,61.2,38.8,12:31,10,12,-1.2,119.0,61.3,6,0.21,0.21,0.42,0.17,2.21,11,10,21,9,21,5,30,0,15.8,16.9,-1.2,0.8,0.1,0.9,,0:34,1.1,2.3,4.2,2:47,2.8,3.3,0.7,0:00,-10.2,0.0,0.0
Derek Ryan,34,CGY,C,43,2,11,13,6,16,1.0,2,0,0,0,11,0,0,37,5.4,511,11:53,21,13,153,141,52.0,ryande01,20-21,422,271,60.9,8.0,314,196,61.6,9.0,8.9,91.3,100.2,56.9,43.1,9:42,20,16,7.4,70.0,52.9,4,0.05,0.26,0.3,0.09,0.86,3,17,20,6,18,0,19,7,17.6,10.1,7.4,0.1,0.8,1.0,,0:35,8.0,2.6,1.7,0:14,16.4,0.0,0.0,1:49,-5.1,0.0,5.1
Joakim Ryan,27,CAR,D,4,0,0,0,-1,0,0.0,0,0,0,0,0,0,0,2,0.0,43,10:51,1,1,0,0,,ryanjo02,20-21,34,35,49.3,5.1,27,24,52.9,9.7,0.0,94.1,94.1,42.9,57.1,9:47,0,0,0.0,4.0,50.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,1,0,1.6,1.6,0.0,-0.1,0.0,0.0,,0:40,5.1,0.0,1.5,0:02,22.9,0.0,0.0,0:58,-14.3,0.0,0.0
Drake Rymsha,22,LAK,C,1,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,,13,13:16,0,0,0,0,,rymshdr01,20-21,6,21,22.2,-11.9,5,16,23.8,-8.4,25.0,100.0,125.0,28.6,71.4,13:16,0,0,-0.8,0.0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.2,1.0,-0.8,0.0,0.1,0.0,,0:52,-11.9,4.5,0.0,0:00,,,,0:00,,,
Brandon Saad,28,COL,LW,44,15,9,24,1,12,2.9,13,2,0,1,8,1,0,68,22.1,620,14:06,10,16,27,35,43.5,saadbr01,20-21,576,433,57.1,-1.2,422,326,56.4,-1.8,10.1,88.0,98.2,59.3,40.7,12:15,8,17,6.4,129.0,52.7,10,0.34,0.2,0.55,0.23,1.55,23,13,36,16,39,8,28,0,25.8,19.5,6.4,2.2,0.7,2.9,,0:37,-1.2,3.5,3.1,1:43,-3.4,6.4,0.0,0:07,-12.7,0.0,0.0
Scott Sabourin,28,TOR,F,1,0,0,0,0,5,0.0,0,0,0,0,0,0,0,0,,4,4:29,0,3,0,0,,sabousc01,20-21,3,1,75.0,30.3,3,1,75.0,29.5,,,,0.0,100.0,4:29,0,0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,,0:31,30.3,0.0,0.0,0:00,,,,0:00,,,
Mattias Samuelsson,20,BUF,D,12,0,2,2,-8,4,-0.1,0,0,0,0,2,0,0,10,0.0,216,18:02,10,20,0,0,,samuema02,20-21,144,200,41.9,-4.7,118,163,42.0,-4.2,6.3,88.7,95.0,39.1,60.9,16:14,2,4,-2.1,20.0,50.0,1,0.0,0.17,0.17,0.05,0.83,0,3,3,1,6,0,18,4,7.3,9.4,-2.1,-0.1,0.0,-0.1,,0:39,-4.7,1.8,4.3,0:00,,,,1:48,-12.3,0.0,11.1
Rasmus Sandin,20,TOR,D,9,0,4,4,6,0,0.9,0,0,0,0,4,0,0,9,0.0,132,14:40,7,11,0,0,,sandira01,20-21,96,83,53.6,4.7,77,65,54.2,3.3,14.8,95.7,110.5,56.5,43.5,12:58,2,2,1.7,14.0,64.3,1,0.0,0.44,0.44,0.12,1.0,0,6,6,2,9,0,3,0,6.2,4.6,1.7,0.2,0.7,0.9,,0:40,4.7,4.6,1.0,1:45,-6.7,0.0,4.0,0:01,,0.0,0.0
Zach Sanford,26,STL,LW,52,10,6,16,-13,25,0.8,6,3,1,3,5,0,1,67,14.9,774,14:53,44,69,28,40,41.2,sanfoza01,20-21,485,572,45.9,-3.8,355,430,45.2,-4.0,7.0,89.2,96.2,46.2,53.8,12:23,12,11,-4.1,125.0,53.6,7,0.19,0.12,0.31,0.13,1.29,15,9,24,11,29,9,41,8,18.0,22.1,-4.1,0.5,0.3,0.8,,0:50,-3.8,1.7,3.1,0:56,-1.4,11.3,0.0,1:34,1.0,1.5,5.8
Travis Sanheim,24,PHI,D,55,3,12,15,-22,23,1.0,3,0,0,1,12,0,0,100,3.0,1204,21:53,73,48,0,0,,sanhetr01,20-21,963,817,54.1,2.8,724,620,53.9,3.3,7.5,87.2,94.8,46.7,53.3,19:14,17,40,-1.2,196.0,51.0,5,0.05,0.22,0.27,0.09,1.82,5,18,23,8,41,1,76,14,36.6,37.8,-1.2,0.4,0.6,1.0,,0:39,2.8,2.2,3.4,0:33,-6.9,2.0,3.9,2:06,3.1,0.5,7.3
Steven Santini,25,STL,D,3,0,1,1,1,0,0.2,0,0,0,0,1,0,0,9,0.0,42,14:00,2,12,0,0,,santist01,20-21,29,35,45.3,4.2,22,27,44.9,1.3,17.6,90.5,108.1,33.3,66.7,13:08,1,2,-0.1,13.0,69.2,0,0.0,0.33,0.33,0.09,3.0,0,1,1,0,3,0,2,0,1.0,1.1,-0.1,0.1,0.2,0.2,,0:38,4.2,4.6,3.0,0:00,,,,0:43,28.3,0.0,0.0
David Savard,30,TOT,D,54,1,5,6,-27,24,-0.2,1,0,0,1,4,0,1,69,1.4,1072,19:51,109,132,0,0,,savarda01,20-21,722,867,45.4,-4.0,537,636,45.8,-3.9,5.7,89.1,94.8,44.8,55.2,17:46,7,24,-6.1,,,2,0.02,0.09,0.11,0.03,1.28,2,7,9,3,26,0,66,15,30.0,36.1,-6.1,-0.6,0.4,-0.2,,0:33,-5.0,1.6,3.4,0:07,-17.0,0.0,0.0,1:53,1.9,2.5,10.0
Luca Sbisa,31,NSH,D,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,12,11:58,2,3,0,0,,sbisalu01,20-21,5,16,23.8,-25.3,3,7,30.0,-18.7,0.0,100.0,100.0,25.0,75.0,11:12,0,0,0.1,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0.2,0.1,0.1,0.0,0.0,0.0,,0:39,-25.3,0.0,0.0,0:00,,,,0:46,0.0,0.0,78.3
Marco Scandella,30,STL,D,49,3,6,9,14,24,3.1,3,0,0,1,5,0,1,55,5.5,977,19:57,64,60,0,0,,scandma01,20-21,629,798,44.1,-5.0,448,583,43.5,-5.6,11.3,92.9,104.2,43.6,56.4,17:29,19,29,-6.7,113.0,48.7,3,0.06,0.12,0.18,0.07,1.12,5,9,14,5,44,0,46,16,26.6,33.4,-6.7,0.0,3.1,3.1,,0:36,-5.0,2.7,2.1,0:03,9.4,0.0,0.0,2:20,-1.0,2.6,8.3
Colton Sceviour,31,PIT,C,46,5,5,10,0,2,0.7,5,0,0,0,5,0,0,53,9.4,441,9:35,28,64,5,13,27.8,scevico01,20-21,273,273,50.0,-0.2,207,209,49.8,-0.8,8.2,90.8,99.0,35.4,64.6,8:16,9,5,0.6,76.0,69.7,4,0.11,0.11,0.22,0.09,1.15,8,7,15,6,15,0,22,8,12.4,11.8,0.6,0.3,0.4,0.7,,0:34,-0.2,2.2,2.2,0:01,16.8,0.0,0.0,1:20,0.3,1.0,8.1
Mark Scheifele,27,WPG,C,56,21,42,63,-4,12,6.5,17,4,0,4,29,13,0,126,16.7,1174,20:58,38,31,352,355,49.8,scheima01,20-21,860,839,50.6,3.3,643,644,50.0,2.4,11.3,89.1,100.4,58.0,42.0,17:36,48,37,-10.1,205.0,61.5,23,0.38,0.75,1.13,0.4,2.25,32,63,95,35,76,22,58,2,37.3,47.4,-10.1,5.3,1.2,6.5,2.0,1:04,3.3,3.3,3.2,3:14,-3.6,7.2,1.0,0:04,0.7,0.0,25.2
Brayden Schenn,29,STL,C,56,16,20,36,-2,35,3.3,10,6,0,2,17,3,0,113,14.2,1072,19:09,35,119,318,290,52.3,schenbr01,20-21,737,821,47.3,-1.4,547,594,47.9,-0.1,11.1,89.0,100.2,48.4,51.6,15:58,24,19,-1.9,180.0,62.8,14,0.29,0.36,0.64,0.25,2.02,24,30,54,21,65,18,53,4,31.2,33.1,-1.9,2.3,1.0,3.3,3.0,0:38,-1.4,3.2,3.2,2:29,0.2,7.7,0.4,0:38,3.5,0.0,6.5
Luke Schenn,31,TBL,D,38,2,2,4,2,51,1.2,2,0,0,0,2,0,0,43,4.7,409,10:45,17,99,0,0,,schenlu01,20-21,347,294,54.1,2.4,268,234,53.4,1.9,9.0,92.0,101.0,58.5,41.5,10:24,6,10,1.5,91.0,47.3,2,0.05,0.05,0.11,0.04,1.13,3,3,6,2,17,0,15,1,16.9,15.4,1.5,0.1,1.0,1.2,,0:30,2.4,2.6,2.1,0:00,-90.3,0.0,0.0,0:19,8.9,0.0,4.6
Nick Schmaltz,24,ARI,C,52,10,22,32,-1,16,3.0,7,3,0,1,18,4,0,105,9.5,887,17:03,25,15,230,307,42.8,schmani01,20-21,730,644,53.1,6.7,548,489,52.8,6.3,9.9,89.5,99.4,65.3,34.7,14:15,26,22,1.7,181.0,58.0,11,0.19,0.42,0.62,0.22,2.02,15,33,48,17,54,15,40,0,34.1,32.3,1.7,1.9,1.2,3.0,2.0,0:48,6.7,3.2,3.0,2:45,5.4,6.3,1.3,0:01,-10.4,0.0,0.0
Nate Schmidt,29,VAN,D,54,5,10,15,-7,4,2.7,5,0,0,1,9,0,1,76,6.6,1086,20:06,72,15,0,0,,schmina01,20-21,771,945,44.9,-2.3,599,689,46.5,-0.3,8.6,91.3,99.9,34.9,65.1,17:11,18,68,-7.4,159.0,47.8,6,0.09,0.19,0.28,0.1,1.41,8,15,23,8,40,2,55,11,35.5,42.9,-7.4,0.8,1.9,2.7,,0:42,-2.3,2.4,2.7,1:03,-8.6,1.9,1.9,1:44,-2.2,0.6,6.9
Justin Schultz,30,WSH,D,46,3,24,27,12,10,4.5,3,0,0,1,16,8,0,67,4.5,875,19:01,49,28,0,0,,schulju01,20-21,671,698,49.0,-1.0,502,537,48.3,-1.3,12.6,92.4,105.0,58.5,41.5,17:16,12,25,3.0,130.0,51.5,8,0.07,0.52,0.59,0.18,1.46,5,36,41,13,58,12,32,0,31.6,28.6,3.0,2.1,2.5,4.5,,0:40,-1.0,3.5,2.3,1:39,-6.3,9.5,1.6,0:04,20.3,0.0,0.0
Jaden Schwartz,28,STL,C,40,8,13,21,2,20,1.8,7,1,0,1,11,2,0,70,11.4,708,17:42,26,40,7,6,53.8,schwaja01,20-21,519,517,50.1,3.2,372,373,49.9,2.8,10.6,89.7,100.3,45.5,54.5,14:52,18,15,-0.9,124.0,57.3,8,0.2,0.33,0.53,0.19,1.75,12,19,31,12,38,8,29,1,20.2,21.1,-0.9,1.0,0.8,1.8,,0:35,3.2,3.0,2.8,2:04,-9.7,5.8,0.0,0:42,3.9,0.0,2.0
Tyler Seguin,29,DAL,C,3,2,0,2,0,0,0.3,2,0,0,0,0,0,0,8,25.0,51,17:04,1,8,19,16,54.3,seguity01,20-21,33,36,47.8,-2.7,26,29,47.3,0.4,8.0,91.7,99.7,55.3,44.7,15:02,1,1,0.3,12.0,66.7,1,0.67,0.0,0.67,0.36,2.67,3,0,3,2,2,0,2,0,1.9,1.6,0.3,0.3,0.1,0.3,,0:47,-2.7,2.7,2.7,1:09,11.1,0.0,0.0,0:43,-4.0,0.0,0.0
Andrej Sekera,34,DAL,D,46,3,2,5,12,4,2.6,3,0,0,0,2,0,0,33,9.1,719,15:38,62,47,0,0,,sekeran01,20-21,468,443,51.4,-1.2,336,330,50.5,-2.0,11.9,92.2,104.1,50.7,49.3,12:56,8,20,3.6,76.0,43.4,2,0.07,0.04,0.11,0.05,0.72,5,3,8,4,31,0,36,17,21.4,17.8,3.6,0.0,2.7,2.6,,0:41,-1.2,3.0,1.9,0:01,13.5,0.0,0.0,2:42,-1.7,0.5,8.4
Zachary Senyshyn,23,BOS,RW,8,0,0,0,-1,2,-0.2,0,0,0,0,0,0,0,10,0.0,81,10:07,1,11,0,3,0.0,senysza01,20-21,59,78,43.1,-8.8,45,57,44.1,-9.4,0.0,97.5,97.5,68.4,31.6,10:02,2,1,0.1,14.0,71.4,0,0.0,0.0,0.0,0.0,1.25,0,0,0,0,0,0,1,0,2.8,2.7,0.1,-0.2,0.1,-0.2,,0:46,-8.8,0.0,0.7,0:00,,0.0,0.0,0:01,,0.0,0.0
Mikhail Sergachev,22,TBL,D,56,4,26,30,5,30,5.1,4,0,0,1,18,8,0,108,3.7,1230,21:58,73,66,0,0,,sergami01,20-21,848,835,50.4,-2.5,646,652,49.8,-3.5,9.7,91.9,101.6,55.9,44.1,18:09,12,34,2.5,218.0,49.5,9,0.07,0.46,0.54,0.17,1.93,6,39,45,14,57,12,51,9,42.3,39.8,2.5,2.1,3.0,5.1,1.0,0:34,-2.5,2.7,2.4,2:04,0.1,6.1,1.0,1:43,6.0,0.0,5.6
Damon Severson,26,NJD,D,56,3,18,21,-8,29,2.8,3,0,0,0,13,4,1,91,3.3,1259,22:29,50,57,0,0,,severda01,20-21,955,845,53.1,3.8,712,674,51.4,2.7,7.3,91.5,98.9,48.7,51.3,18:34,23,52,0.7,195.0,46.7,6,0.05,0.32,0.38,0.11,1.63,5,27,32,10,44,5,68,23,43.2,42.5,0.7,0.9,1.9,2.8,,0:49,3.8,2.1,2.5,1:50,-4.7,2.9,1.1,2:02,4.4,1.0,12.0
Michael Sgarbossa,28,WSH,C,5,0,2,2,2,0,0.2,0,0,0,0,2,0,0,4,0.0,49,9:48,2,1,10,19,34.5,sgarbmi01,20-21,38,50,43.2,-3.6,27,39,40.9,-5.9,19.0,94.1,113.2,63.6,36.4,8:17,4,0,-1.0,5.0,80.0,1,0.0,0.4,0.4,0.11,0.8,0,3,3,1,5,1,2,0,1.8,2.8,-1.0,0.1,0.1,0.2,,0:40,-3.6,5.8,2.9,1:22,-22.1,8.0,0.0,0:00,,0.0,0.0
Yegor Sharangovich,22,NJD,C,54,16,14,30,-4,4,3.0,13,2,1,3,14,0,0,114,14.0,908,16:48,20,20,26,66,28.3,sharaye01,20-21,682,640,51.6,1.4,506,504,50.1,0.6,10.8,89.3,100.1,54.6,45.4,14:01,38,37,-3.2,212.0,53.8,12,0.3,0.26,0.56,0.23,2.11,24,21,45,19,44,4,55,12,27.0,30.3,-3.2,2.2,0.8,3.0,0.0,0:44,1.4,3.0,3.2,1:00,-6.8,4.4,3.3,1:46,5.0,1.2,7.4
Kevin Shattenkirk,32,ANA,D,55,2,13,15,-8,28,2.6,1,1,0,0,9,4,0,93,2.2,1166,21:12,58,57,0,0,,shattke01,20-21,932,847,52.4,5.4,688,635,52.0,6.0,7.3,90.3,97.6,54.3,45.7,18:23,14,27,1.2,187.0,49.7,5,0.04,0.24,0.27,0.09,1.69,3,19,22,7,41,7,49,3,36.3,35.1,1.2,0.4,2.3,2.6,1.0,0:33,5.4,2.0,2.6,2:06,-4.9,3.6,1.5,0:40,0.6,0.0,4.6
Andrew Shaw,29,CHI,C,14,2,2,4,-5,6,0.1,0,2,0,0,0,2,0,25,8.0,212,15:07,4,20,30,26,53.6,shawan01,20-21,106,122,46.5,-0.8,74,97,43.3,-5.0,1.8,92.5,94.3,47.5,52.5,10:32,3,3,-1.5,39.0,64.1,2,0.14,0.14,0.29,0.12,1.79,3,3,6,2,10,9,6,0,5.6,7.1,-1.5,0.0,0.1,0.1,,0:33,-0.8,0.4,2.4,3:42,11.4,10.2,0.0,0:48,-5.0,0.0,0.0
Riley Sheahan,29,BUF,C,53,4,9,13,-8,8,0.5,3,0,1,0,9,0,0,44,9.1,705,13:18,15,17,256,247,50.9,sheahri01,20-21,441,547,44.6,-2.6,351,433,44.8,-2.0,8.3,90.3,98.6,37.9,62.1,10:52,11,9,-5.3,69.0,63.8,5,0.08,0.17,0.25,0.09,0.83,6,13,19,7,22,0,50,20,19.3,24.6,-5.3,-0.2,0.7,0.5,,0:40,-2.6,2.1,3.1,0:01,12.7,0.0,0.0,2:22,-1.3,1.0,9.5
Conor Sheary,28,WSH,LW,53,14,8,22,-1,14,2.5,13,1,0,1,6,2,0,88,15.9,727,13:43,20,24,3,7,30.0,shearco01,20-21,617,538,53.4,4.2,469,404,53.7,4.7,8.5,90.5,99.0,55.0,45.0,12:39,25,8,3.4,144.0,61.1,10,0.26,0.15,0.42,0.19,1.66,21,12,33,15,35,7,30,0,27.3,23.9,3.4,1.7,0.7,2.5,,0:40,4.2,2.5,2.4,1:02,-5.0,7.5,3.2,0:00,,0.0,0.0
Kiefer Sherwood,25,COL,RW,16,0,3,3,2,0,0.1,0,0,0,0,3,0,0,18,0.0,141,8:48,6,40,1,1,50.0,sherwki01,20-21,157,80,66.2,6.2,108,54,66.7,7.0,7.2,90.2,97.5,50.8,49.2,8:36,3,2,3.3,40.0,45.0,1,0.0,0.19,0.19,0.05,1.13,0,4,4,1,6,0,4,0,6.2,2.9,3.3,-0.1,0.2,0.1,,0:42,6.2,2.6,1.7,0:02,,0.0,0.0,0:09,7.2,0.0,0.0
Kole Sherwood,24,CBJ,RW,6,0,1,1,-2,7,-0.1,0,0,0,0,1,0,0,7,0.0,62,10:21,0,22,0,0,,sherwko01,20-21,46,42,52.3,4.4,35,33,51.5,4.2,3.8,88.0,91.8,30.0,70.0,10:18,1,0,0.8,7.0,100.0,0,0.0,0.17,0.17,0.04,1.17,0,1,1,0,1,0,3,0,2.1,1.2,0.8,-0.1,0.0,-0.1,,0:57,4.4,1.0,2.9,0:01,,0.0,0.0,0:00,,0.0,0.0
Devin Shore,26,EDM,C,38,5,4,9,-4,6,0.6,4,0,1,1,4,0,0,27,18.5,415,10:55,26,73,57,51,52.8,shorede01,20-21,234,369,38.8,-10.8,175,261,40.1,-9.3,9.3,92.3,101.6,30.4,69.6,9:43,15,8,-3.3,40.0,67.5,4,0.13,0.11,0.24,0.1,0.71,8,6,14,6,14,1,19,4,9.9,13.2,-3.3,0.3,0.3,0.6,,0:41,-10.8,1.9,2.4,0:01,9.4,53.7,0.0,1:11,2.2,1.3,5.4
Drew Shore,30,CAR,C,4,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,3,0.0,34,8:30,0,2,3,12,20.0,shoredr01,20-21,19,33,36.5,-14.8,11,28,28.2,-22.5,0.0,95.2,95.2,66.7,33.3,8:27,1,0,-1.4,4.0,75.0,0,0.0,0.0,0.0,0.0,0.75,0,0,0,0,0,0,1,0,0.8,2.3,-1.4,-0.1,0.0,-0.1,,0:43,-14.8,0.0,1.8,0:00,,0.0,0.0,0:02,,0.0,0.0
